4,"@shoelover79 Sure, so around 6 then? "
4,@Zensunni I sure hope so. I was never big into sports.. would be nice to go and see him play 
4,"poker tonight 6 and 8, SPE &amp; Father Ted's should be fun... hope I win. "
4,@ankit_a Professional work costs more!  English-Hindi translation will be a big business in next few years. Keep tuned in.
4,@gfranks hehe some peeps are soooooooo silly 
4,"Ok followers, I got work in the morning so...good night "
4,I really think I'm jinxed and I need to touch the snout of a coin-operated giraffe to counter bad luck the whole day. It works. 
4,So excited! Just found out Torchwood is airing on BBC America 
4,Potato tacos @ Gerry.Nicoles pad &amp; watched a Japanese coachroach anime  the perfect marriage lol
4,@stephaniepratt tell Jillian I LOVE her! Have since '96w 
4,@faithgoddess7 Yvw! My friend!! God Bless You! 
4,has a mad sweet tooth. i'm goin for ice cream as soon as joey passes out 
4,Mm.. My bed is feeling hellaaa nice right now  .. Can I just put it out there that it feels crazyyy good to be back ?! Niiight 
4,"@Lygris he is....hes an iron chef mmmm....i love his restaurants and hes not bad to look at either ; ) .i just look though, hes married "
4,@HMXCasey I see what you did there. 
4,"@michecs I know, it gets banned in German states despite that fact (??)... Probably for the best, coulda caused a Red Bull run "
4,@djajh2000 thanks 
4,"@AliGraysAnatomy I thought I was already subbed to you, honestly, LOL. I watch every single new video you make pretty much, lol. "
4,good knight eveyone 
4,Tomorrow is going to be so much fun! Friends are going to visit me in prison. Yeah!!! 
4,@danielleashanti I know exactly how u feel. im like so tired i cant go to sleep tho.. its weird. i need a valium and a vodka tonic!  ha
4,"@nursejennifer I know you can give up the cigs. Do it for me, do it for your tweet friends too. "
4,Started the cleanse in the am-will be tough but totally worth it  night night
4,"@aniedj oh, LOL, okay (= well use it more these days, haha! "
4,Jus finishin up takin a nice long walk on the Universal City walk on such a beautiful night...  now I'm ready 2 go 2 bed! I'm TIRED!
4,yum Nick nacks!  I want Capri sun
4,@RachelStarrxxx just rated u 10 on brazzers being a long time member  you and rachel roxxx make a good couple - great fucking chemistry 
4,"@DannyClermont alright, i guess the silence means &quot;no&quot; haha "
4,@adubtharealist Cali2Vegas... tryna get on that midnight train to Georgia 
4,i wonder kung sino kaya ang least young sa ating lahat @gschan @InkBlue @ItsJustDi @akomuzikera pero it doesn't matter. we all look young 
4,@murielskaf good morning sunshine 
4,@cheltyl hahaha love to eat!  are u still cooking a lot?  
4,"@Renoah No, we wouldn't strike, we would just go back to the &quot;an army of one&quot; slogan, send one guy, and the rest of us would take a break "
4,@mileycyrus its not that late milez. but i do sujest you get some sleep soon. sweet dreams! 
4,@heyhotmess Not for a while... busy moving...  #gno
4,FOLLOW ME!!!!  #unfollowdiddy
4,ditto   @jaymillion @Mic1 @abadchris @DelTheMusician @christinaluna @hazeldb  @itsmichellepark  @gabebondoc @tiffanywon  @amplifiedent
4,@mileycyrus hey miley! are u going to have your concert here in the Philippines? 
4,"Yaaaaaaaawn... It's another day but hey, it's Wednesday already "
4,@dannygokey I haven't seen it but I am pretty sure you should show yourself outside US someday.  
4,@psychomuffin sooo great 
4,"GO BROBEE, GO BROBEE, GO, GO, GO BROBEE! I LIKE TO DANCE!  hahaha so funny... Shower time! Text me!!! ;)"
4,"@RinkuKilla follow more people dhakkan, also you could fill it with your own tweets "
4,for some reason it bothers me when people do smiley faces like (: instead of 
4,@ashleygreen thank u Ashley!!! That was sooo sweet  u made my night!
4,@RayShobe I wear sandals all the time - even when using the trimmer.  I've only had the line come in contact with my toes once.  
4,@SongzYuuup  I Need A Girl Is A Sick Track bro Good Working Looking Foward To Ur New Tracks Big Fan 
4,"had a girls Topes night, looking forward to the rest of this wonderful week "
4,i have the most amazing boyfriend  *sigh* Until tomorrow tweeters. Night.
4,@mubix wonder if the code changed this weekend?  Wasnt it done just updating the docs?  Guess i need to build it all over again. 
4,"@NIYANA man down,code 10...I'm going 2 try &amp; get some rest again...THANKS 4 ALWAYS SHOWIN' LOVE 2 ME...means a lot!!!  have a great nite!!"
4,@Santooo78 sure w/e you say  but once you get sick again i'm going to be there to tell you I told you so =D
4,@adrianwuzlike we could freaking walk to &amp; from there 
4,unfortunately i gotta suffer daytime tv all mornin 
4,@mrskutcher I like that photo of yours 
4,@nicolerichie http://twitpic.com/590hi - lol. this is so cute. 
4,@Mowg meeee tooo 
4,@Adamfyre I've been an activist my entire life. Happy day when I can be inactive 
4,@jeasyweezybaby I use jamglue.com and download straight from the internet. You took a whole 48 hrs to twit a nigga back!! 
4,I am getting lots of followers 
4,explaining twitter to a new friend 
4,"@anavalesmil It's ok, don't worry  #therealmigo"
4,"http://twitpic.com/61g05 - me and my friend at work, paramedic at NATO meeting in Oslo yesterday "
4,ebayed ! @afitillidie13 pretty decent. sold some shit on ebay and bought some boots. rad  lol so why g.. http://bit.ly/o6r5z
4,goodnight. :* the Cavs are pretty much fucked..hm. LETS GO LAKERS!! 
4,going to sleep after finding a bunch of movies to watch through netflix 
4,Reflecting on the coaching I've offered today to those recently laid off. Inspiring and fulfilling. v. happy. 
4,@sandeepparikh Nope just soon enough 
4,Having my lunch with my mom and dad..tweet later 
4,@prateekdayal Great post! Most of your recommendations are bang on.  Funding your startup by consulting on the side: http://bit.ly/pSSCh
4,"@crazy_kidd88 Hello  Not alot, MySpacein' and looking through YouTube. What are you up to?"
4,"Morning all! Looks to be a rainy day today, better make sure we take an umbrella! "
4,@bar0s yes m'dear! yay i shall see you later 
4,@jeffarchuleta Thanks for clearing up the confusion.  
4,@whatacatchsarah starbucks is the best 
4,"@gregmoreno haha, i know, when i canceled my cards, they said i'll regret it, and it will ruin my credit score. and i can't do it! "
4,@gigimaguire I'm waitn on her so I can come n june she shld be back then  she musta fell n luv lmao
4,@calurpal you look like a blonde emo! haha 
4,@TaraLynnFoxx do tell 
4,oh &amp;&amp;&amp; before i forget I want to welcome @theaaronecstasy to my twit fam 
4,Woohoo 2weeks till P!NK concert in Sydney 
4,@CompanyManComic - Who me? I don't know what you're talking about.  LOL!  
4,"Busy, busy, busy week. I'm excited. "
4,"@curtw Always was, always will be. Scanners and code assessment tools suck big time when it comes to the REAL bugs. "
4,@brcphoto i can't complain!  hawaii is almost like oklahoma....you're not missing much   i'll have to check about aug. 15th.
4,i'm heading home 
4,@lilyroseallen Bahaha. Ok. Rant over now. Sorry for messing your page :S PS - looking forward to seeing you in Brisvegas in June... 
4,@JuanMontoya yayyy! thats exciting I feel very honored 
4,listening to a really sad song.. almost making me cry.. Here Comes Goodbye - Rascal Flatts. Going back into my lovey-dovey mood. 
4,"Meg emailed me and is a good bet for the Labor Day weekend trip, although may just join us for a day....I'll finally get to meet her  "
4,@musicsinmyveins i like baseball myself 
4,More tye-dyeing. My friends are amazing. Be jealous 
4,"@JennetteMcCTeam Hey, can you give us a hand in followers? Thanks a ton! "
4,@IQofHbz true that!! It would be a little hard for me to catch all the shows! Lol but good reasoning 
4,New level of the mall opens tomorrow...guess whos going!?! MEEEEE! And going to see angels and demons  Im so excited 
4,"@wilshipley on Hartford?! My good friend lives on Hartford, behind the theater  Small world."
4,Check out hilarious nuggets at http://www.dubyaspeak.com/ 
4,"@XxXLILASHEYYXxX oh, hey there cutie "
4,@lilalam WOOT! Thats awesome. Ill do it with ya next time 
4,"@muffinzandcatz The window in my bedroom opens  But never fear, Freddy Mercury is safe and sound, subleasing Joanna's room."
4,"@AdamGoldston mostly because we love their lifestyle! The trips, women, men worshipping them honestly is priceless "
4,@Tsmoov lol- To be honest i'm thinking you should refresh my memory i a little/ 
4,"Tearing myself away from the computer &amp; Ireland pics, need to get some rest so I'll be ready to face decluttering w/ @slmar "
4,"@barryfrangipane True to myself, keeps changing. In the end I hope will stand a woman who is mature. level headed and kind. "
4,@theskorpion yeah but i'm about to go to sleep 
4,@wentworthmiller yah gotta love the MIA!! 
4,is      the sun is back
4,@johncarneyau really? where? - pics or it didn't happen..  and here i thought my fingers had magically invented a new thing.. *pouts*
4,@mileycyrus .... hi miley i lov u ... i love your movieee  geniaal
4,Just dropped spencer off at home... And im a big burly gay man! 
4,"going out w /laura,,,,, "
4,"@r0see way to spread the word  PS, we're going out for drinks once I get back to LA."
4,I love my Slacker radio...got it from Woot.com for $49!! 
4,had a good day 
4,"@tarushikha dont worry, girls talks never finish  welcome to gang  @suddentwilight @twilightfairy @paavani @sharanya ."
4,Mom likes the two new PVs.  She's watching Crazy Moon atm.
4,@forgotusername Yeah!  It looks awesome.  I really like it!
4,#unfollowdiddy FOLLOW ME!!!!  No really you should lol
4,is saying &quot;funny how you never know who you're going to need or who will need you. Respect Yourself+Respect Others! 
4,"Life is so exciting! Get to see my boyfriend tonight PLUS Asha, my cat, is recovering from her injury. I am very blessed! Play time now. "
4,myfoot is freezing. I need sleep. thanks to my followers  I feel so special :p
4,On my way home. And I agree: Kyle sandilands is a shithead. THE CHASER TONIGHT ABC1 @the_chaser_ 
4,@crackpotideas tem gaï¿½cho tb... 
4,"@bobbyedner woo! love that place, see you on the 29th "
4,@joelklampert your #sundaysetlist now appear at http://bit.ly/UtVjN  
4,At the melting pot! Happy hour. Yumm.  I hope I don't get bad gas from the cheese n beer LOL!
4,(COME AND REEEEEEEEEEEESCUE ME) OK ITS THE LAST  BYE BYE 
4,working on english project... fun .... 
4,aww.he thinks I forgot about him..sorryy baby 
4,I think someone on the TV is singing Irreplaceable... 
4,@Fredzone : c'est surement ï¿½a oui 
4,"@npittman yeah totally, but i fear that i couldn't out run the bad guy. LOL i'd play DEAD haha. "
4,@LMMantion I thought it might be some kind of mandate. I better check google earth to see what color my roof is 
4,@creepycat awhhh I understand 
4,In the train.  Working day in brussels. Sunny day 
4,"@cathysayss for reals! You have to go to Thursday's show too!!  if not, then we'll have to do lunch or dinner sometime."
4,@mrs_acm yeah it must be darn good if it kept your attention haha 
4,@mileycyrus For being basically stalked everywhere you go you handle it amazingly well. Always polite and humble  I cannot even imagine!
4,"&quot;Excuse me, you don't sleep with my girl &amp; then ignore her. Have you seen her? You just don't. You should be so lucky to repeat that.&quot; "
4,chyeah with emmy at my house 
4,@micah Great post man. You deserved to be followed! 
4,"Zoey's been awarded, the rain waited till it was over. Now its a perfect time for a cuppa and some tim tams "
4,"supporting online smoke industry  have no idea what it says on my pack, it's in Russian "
4,@triplejdools Def go to the pub 
4,@music_business Whats good news in music business? 
4,@arz_bayani u finally tweet with Charice  COOL!
4,@_alps i got the 1st answer after googling fir bore ho gayi  sorry! LOL @ guess by @brainstuck
4,@natesmom10 didn't you say goodnight earlier? has it been that long? lol. glad you're tweeting! 
4,@Volcaniczz ha ha sounds a plan 
4,@ShelbyRayne awww really thats adorable! i love zooey &amp; i wonder you she'll be in bones 
4,Bwahahahaaha.....ohhhh this dude think hes mackkkkkin!  ROFLMAOMF
4,"@bimada In some other countries after passing equal marriage, heterosexual divorce rates went down. "
4,"@leatherzebra Rubbing alcohol will remove permanent marker from skin, fyi if you didn't already know. "
4,@mileycyrus LOL well if you come to Australia that wouldnt be a problem since our night is your day and vise-versa 
4,"so tired, but had a fantastic day learning from @danesanders, @genehiga, and @annhamilton "
4,jake  i think we could talk pretty much forever n never run out of things to say. your silence is never awkward
4,is eating strawberries..  http://plurk.com/p/whkbw
4,"@mileycyrus You can read a book!  I do it when I cant sleep, do u have some good book? "
4,@socialnate i've never been in the US. though i'm earning US dollars online.  you should visit manila. it's fun here esp during christmas.
4,going to my east side  apt to go night night in the nude LOL LOL LOL 
4,"@_kalamaraki_ akomi na pareis mac ki esi? Come, join the dark side (we have cookies) "
4,@Twiter_ME_This the phase that introduced me to ME  Love it!
4,@jeffarchuleta Good that they didn't change your password! I hate hackers. Argh! 
4,@anirudhc i'm not sure if it's a good idea... they're from a slum area... might not be a good idea to give them digicams? 
4,"I dont NEED a man for ANYTHING in my life. But i sure do hate sleeping alone. But yes, im sleepin alone by choice   Its not as comfy tho."
4,Listing to play one uk radio 
4,@mileycyrus Hi miley! How are you? I'm from peru! 
4,Cool!  Disneyland Paris in 3D in #Google #Earth http://bit.ly/oVPD9 (in Gallery folder) #disneyland #paris
4,@GQbound never!!!!!!!! Sorry I fail at life 
4,@bassguitar65 No problem; here's to more #followfriday mentions for you.  
4,aww @JoelMadden thats sweet  she is too 
4,&quot;trying to convince you not to cheat is like trying to convince uncle earl skinny jeans dont make you look skinny if your fat!&quot; lmao!! HM 
4,@zaftigvegan oh i like this ! 
4,@chaseface16 i saw your post! write which ones you like tooo  yay
4,@BikePure Just put in my order for a BikePure jersey 
4,Hawwwwwwwwwwwwwwwww BattleForge now free to Play  No 30$ fee required to download that is Simply Awesome  http://tinyurl.com/r36be7
4,"@Gecko85 for you, anything "
4,"playing gears, on msn nd watching OTH talk about multi tasking  but cant wait to go thru all of the OTH kinda excited haha!!!!"
4,@Nanersz hayyyyy lmfaoo. omg. that means... phone?!  steppin it up... i'm lovin it.
4,@cchristys Oh! You're flying all over the world in a few days to see Mika in various intimate acoustic gigs.  I'm the one who's jealous!
4,GOODNIGHT FOLKS...I WAS PLEASED WITH MY DAY 
4,@caitlinduhhh your a twat 
4,"@Sandria_dore morning from England, great choice have a good day!! "
4,@greentide You talking about me??  I'm thinking I need to reduce my number of tweets. Wonder if I annoy people.
4,@colliderfrosty I'm so excited!!! 
4,"@generationg Graham, is that your home state? "
4,@francis_co ehhhhhh. lol. hows it going with...?! lol 
4,@enricoeric: have FUN 
4,10 year-old ready for school. need to enroll the 2-year old. Daddy should do this tommrow. 
4,Watching Almost Famous &amp; drinking sleepy time tea...nighty night 
4,Evry1 is asking why am i covering my afro today? Bad afro Day 
4,@crazybenavente you always create amazing things!! p.s. brainstorm cover art for the MSL cookbook? 
4,"@datgirlispoison Lol! I wanted to make y'all a pic, but he got off the train... It was a nice beige curdoroy too "
4,"@LPODDAYUNGEN hey! That's awesome, we actually at the moment don't have any dates set but we should be going there sometime "
4,@darren zoom:1; that is invalid. 
4,@relynchjr Thank you very much. 
4,"Good no test today,  but i have one tomorrow and the next day "
4,@wentworthmiller lol. you must b really bored. ur lyk the super dj rite now and lol i agree wit u on M.i.a! 
4,@piyush_ranjan BrandPeek http://brandpeek.com uses sinatra too! Delightful piece of code 
4,@nickrogers70 Anyone; the more the merrier 
4,@shineonrochh Please don't stop...I want a taste of what you got....bahahahaha!!!! love it!!! one of my fave songs by him 
4,"Thank you Blip.FM for not updating again.  That's all right, I ENJOYED the new adds.  http://blip.fm/CrashKelly"
4,"@dizonkristine Do I have to?! There are 5 boxes of just CDs and DVDs  I'll try, hopefully sometime this week haha"
4,@ajsweetheart yeah there were 4 of us in our room  we have a few vids... Our youtube channel is insearchofnkotb 
4,@meliiindaaa thank you  but you know what I'm talking about D:
4,@CashCrawler Thanks Case! No sign yet... Her name is Marinda Annette Roundy  After my grandmother and Brooke's grandmother...
4,"@shutupman Awesome  Cemeteries, some fancy ice cream, and sunny so cal. Sounds like a kick-ass way to start off the summer! =D"
4,@mr_gadget  Do you care if @aplusk quits tweeting? http://tinyurl.com/pkrppa via @msaleem // nope quit talking about it do it now 
4,"http://twitpic.com/61g5j - I hate when street lights go out as I walk under them. (just got this from a website, pretty cute one.) "
4,@SirDrey I hop u drope ur sk in some water 
4,Llegando de Salsear!! Maï¿½ana work in my new work! 
4,nescoffee plus bear brand plus 2 packets of sugar = yummy coffee! bear brand actually makes good substitute for creamer. 
4,"@PapareBoy dunno, I only see him on weekends "
4,was just playing with my dog 
4,"Yay, 2 new flight control maps coming in the next update   A beachside runway and aircraft carrier"
4,I'm emailing people back and forth like a chat room   Awesome!
4,@mscofino I thought for a minute you were going to say the PreK students were going to  use spreadsheets . 
4,@rsuenaga Because you want to be ridiculed and harangued? 
4,Hi to my new followers!! 
4,@FHbrandon Iowa is pretty boring.. should have came to MN! 
4,@rachelroepke Saw that it just went up! Congratulations!!! 
4,Just got home from Ocean Keys - Bought Green Days new album 
4,@shameen_ Thank you for helping out in that area 
4,@friskygeek Timeless. Amazing shot dude. BEAUTIFUL. 
4,Camped at Mount Charleston Sunday night 
4,"@greggarbo http://www.twitpic.com/61g2p Yeah, you better reply to me now mister!  &lt;33"
4,@read_rhyme_run thanks! let us know if there's any problems or things you'd like to see 
4,I have a hot new follower 
4,"If anyone plans on going to Martha's Vineyard this Summer and needs a place to rent, please let me know. We have a house in Oak Bluffs "
4,@SdPriceless NUFFIN I JUST STAY GETTIN LIED TO THATS ALL LOL  DO U LIE??
4,@StudioVeena I am a big (and new!) Studio Veena fan!  I am so happy Jennifer (Pole Skivvies) pointed me in your direction!
4,should probably go to bed. me + socials? = fucked. oh well. i got most of it done. i dont really care right now. only 2 weeks left 
4,I have a gold star 
4,http://twitpic.com/61g5s - 44 seconds will catch every light on 
4,@kimloves your video is now being exported and will be uploaded asap.  p.s. the post office yelled at me for not having your LAST NAME. xD
4,2pm's again and again is a great song. Nichkhun hwaiting!!! 
4,twitterlicious fartknockers im out im tired smokey then sleepy 
4,"Woken up by a phonecall at the ungodly hour of 8.40am. I'm spoilt, I know. "
4,@madbloggers *follows*  do the same 
4,"@john_reyes Oh okay, Iï¿½m in telecomsï¿½ I actually enjoyed tutoring when I was a student  good luck with the job search"
4,"Always a pleasure, sweets  RB: @SpinningDiscs: &quot;Joe Satriani ï¿½ Starry Night @girlpiper will leave you with... ? http://blip.fm/~741br"
4,#NAME?
4,Posted 1st Etsy Artist Feature: http://jenellsjewelryblog.blogspot.com/ Need more followers! 
4,@The_Rooster yes! With minor variations 
4,has a copy of the GG series to watch  my mum is the best.
4,"anyways, goodnight everyone "
4,"@mrcsh Nice to meet a fellow Naruto fan, by the way. "
4,@mmitchelldaviss thanks for accepting 
4,@siddNullus I'll go with it.. no questions here 
4,Wednesday 5/27/09 + DMB = WOOHOO  
4,#unfollowdiddy FOLLOW ME!!!! 
4,@Zorlone  @Jan_Geronimo i'll be fixing my blog roll kaya ko inalis ..yung ibang andon di na nagpaparamdam.. ill include yours 
4,@ihatekennybuggz  THANKS! 
4,@heydestinyy just think of it as complimenting yourself. because i am a very funny person indeed 
4,Watching the office and painting. 
4,@ashleyljackson welcome 
4,DONE MY SCIENCE NOTES. WHOOOO 
4,BMGf Anyone want to wifi battle?: never done one before but im up for one     fc is 4425 8568 8098 http://tinyurl.com/oap4lg
4,50 more days untill we go to croatia!! 
4,glider food complete.. now time for chocolate milk and business card entry from creative coffee tonight 
4,What the hell is this whole #unfollowdiddy thing? What did he do??  I'm curious/ intrigued  
4,@JaviLovesPizza Well atleast you had your shower  Night!
4,"@jjayarzadon OH YEA, im totally updated with this  hehe"
4,"@kinokofry That's how I felt about it, too.  @shiidii Thanks, man!  Hopefully the next version will be out this week."
4,Statut twitter de leane = so boutch. Jvs aime. Dis salut a ju de ma part 
4,@nakedlaughing lol alright 
4,I'm going to bed 
4,@CateP36 @tweenkle77 I see all the debauchery now. You should be nicer to @Silver_Craig in the DM's though. Hes a nice guy LMAO  #stirpot
4,ahhh i got fishh!  and they are alll retarded!
4,"@hedtoshi he sounds really nice and knowledgeable  glad your dad found him. haah, james stop being so cynical!"
4,Givin it up for tonight! Have a good one everybody 
4,@grace134 I'm working on mine right now.   Had some editing to do.
4,MYOH na tomorrow at Rockwell. See ya there! 
4,Tweetland...time for bed. Can't run tonight so I'll be up at 6am to do it. Gotta sleep as long as I can. Have a good knight! 
4,Dear you... @team_thanh and I cordially invite u to join us for fun in the sun on june 6th at santa cruz beach boardwalk ... The more the 
4,Family bathroom at the theater has a toilet and a minitoilet. ï¿½ber cuteness. &amp; matching sink with minisink.  http://twitpic.com/61g7t
4,Half term - software upgrade for home PCs with early morning coffee - what could be nicer?  #fb
4,is at his parents' ranch for a few days! *yawn* &quot;Good night! Pictures to come!&quot;  @ The Ranch http://loopt.us/8lsE2A.t
4,"@JamieMcCall yep DEc 10th, your good "
4,SLeEpY anD tiPpeD aLreaDy. . .sCrEw ThA kLub sMh. NiTe n wiT thA diZnEY cHaNneL 
4,@selenagomez i just listened to &quot;Whoa Oh&quot; 200 times just this day. I love it! 
4,"Circuit Training 9am Tuesdays &amp; Thursdays, come and have a go! ... we dare ya "
4,"@mizzissh yaay!  ikaw din. hahaha. ) he's so cute. btw, advance happy bday! "
4,@lisisilveira  indeed i will ! thank you 
4,Excellence through passion 
4,@AKGirlNextDoor had a GREAT time tonight at the challenge intro tonight. It was wonderful meeting you and everyone else! 
4,@summertea I saw that it just went up!! Congratulations  !!!
4,@ingabee yeah......im talking about aesthetic qualities. 
4,G`niteeeee myTwiggas  talkTOyall.inTHA.a.m !
4,Mmmmmm tea and home baked biscuits. The two together are medicine for the soul 
4,@iCharlotte thanks - and thankyou for a great High Tea 
4,@maeglinhiei WHY NOT? XD and spill on who each of these OCs are? 
4,@wikiworf LOL i never followed him anyway... just wondering that's all!  
4,An other day an other 96 dollars 
4,@michaelSurtees 
4,@kelly_whitton  I wish I was a handy man. All my home projects generally end up as a huge fail.
4,Whee i found my specs!!!!!! 
4,@bonesinoz  Yup. I took my mom an Ipod and she's watching Bones.
4,-dance- why do we fall? So we can pick ourselves back up!  the taste of your lips is so divine&lt;3 goodnight twitter world
4,@Jeasyweezybaby Go to it.. It works!!  Bcuz I doubt I know what you meant with the limewire situation... It slowed my computer down!!
4,"It's nice to catch up, I had a 3hr conversation w/ Alys &amp; old-school 3-way called Stacey too.  [possible BBS reunion here in Vegas]."
4,Love following 'trends' on twitteriffic - find this to be a very interesting maybe even useful feature 
4,@lonniehodge Sounds Interesting!! Hope you have a great time! 
4,@jeffarchuleta *whew* thank god it's true.stupid hackers! 
4,@rapping_fa t'was fun hangin'...hope you made it where you wanted to be tonite 
4,"@bad_decisions Well, I was going to try making these http://bit.ly/18ox6K in the next couple weeks?  I'll bring some?"
4,#3stalkerwords I'LL BE WAITING 
4,@dancinxpiggie it WAS a good game.. but i was rooting for lebron to make another 3pt-er to win  mehehehe
4,"After expecting sleep in bed for &gt; 90 minutes, better get up and do something useful. #multimedia in !laconica is going to be sweet "
4,17 bruises  + once coming up from the stupid lollie frogs good weapons though
4,@Lotay me too! have a great recipe with raw garlic for a salad dressing if you ever need one. 
4,http://twitpic.com/61g8a - My front yard. Panoramic shot. Love my camera for this! 
4,"@bethie138 No, no. I don't cry, I just break things, or people, until I get my way. "
4,Last quote today   Just because you're naked doesn't mean you're sexy. Just because you're cynical doesn't mean you're cool ï¿½ Tom Robbins
4,@Dad2_0 kettle's on! 
4,"I think I might go back to sleep. After a few smokes, yeah, I think I will. Haha. To sleep or not to sleep? "
4,@djdnice Oh you on some &quot;you need to be 35 and better&quot; to know this music?! Go 'head playa! I'm listening! 
4,nitey nite peeps. : P  hee hee. goin to bed as soon as my shows over. nite. c ya in the mornin. &lt;3              -leyla
4,@mileycyrus nice and funny movie!!! 
4,"@skyjuices Yepyep.  To I think 6 stations. Marymount, Bartley, Lorong Chuan, and a few more. Ha. From Bartley can take 28 to church! =DD"
4,"Still working, no sleep is what takes you to the top! "
4,"@ruthwijaya - Where is you home, exactly? "
4,going to New York in 24 hrs. 
4,@rashmi Sounds like got a visit by Murphy today. (Murphy's law) Hope he has left again! 
4,@C_DIG Very busy night.  And that's without other international news.  I still blame the moon. 
4,"why am i so tired today... whatever, i'll just blame it on my low iron "
4,"oh fuck, i cant even look at any photos of any guys, thanks @michelelikewoah &amp; @stefimarie i hate you guys. "
4,Preparing to go home for Meghan's Graduation!  
4,@Kstew17 Is this the real you?? Theres quite a few Kristen Stewarts that say; im the real me ?? Lol 
4,@mileycyrus haha i love that movie! 
4,"Yay, thunder and lightning!  Though I guess I'd better get off the computer. ;)"
4,@oiram16 that i shall sir 
4,@nicolerichie http://twitpic.com/61g3n - i love your hair  Cute pic!
4,@dhlawrencexvii haahah We were watching CSI (way behind) saw you in the car wash scene... thought Hey I wonder if he responded... 
4,"Trueblood tonight. My favourite. All these morbid vampire bloody murderous, insane plots. My kinda messed up thing "
4,I burped  don't feel like going to bed just yet... hmm
4,No more Swinburne classes for 9 months 
4,#3stalkerwords I love you. --- I think this should rate pretty high 
4,3 gentlemen in the car next to me. shall I ask them for their twitter handles?  much easier than #s no? 
4,@lashieldmaiden I cried at Star Trek the first time.  I'm glad terminator was good for you. 
4,Really looking forward to vacation!!!!! 16 days!! 
4,@belindaang the swine has visited all major cities by now ..i guess 
4,"@sorchamorrigan Hey Socha, its me not sleeping either "
4,"@dougiemcfly Looking forward to see you on saturday, dougie  Hope you're enjoying brazil!"
4,#unfollowdiddy is takin over!...lol 
4,haven't been blipping this few days and is thinking of doing so today. 
4,"@renneang.... hahaha... no, make sure dentist is cute. LOL "
4,so ive decided to read the twilight saga all over again 
4,@ladyltattoos aww man i quit u got me! but 4real hit me up l8r if u wanna come thru i'll put u on my list 
4,@arbeeezy hah its YOU!!!!!!!!! i knew itt!!! 
4,@michaelrice That's a milestone! Congrats. 
4,#unfollowdiddy FOLLOW ME!!!!!!!!!!!!!!!!!!!1!!! 
